Time|Exchange|Symbol|Bid_Price|Bid_Size|Offer_Price|Offer_Size|Quote_Condition|Sequence_Number|National_BBO_Ind|FINRA_BBO_Indicator|FINRA_ADF_MPID_Indicator|Quote_Cancel_Correction|Source_Of_Quote|Best Bid Quote Condition|Best_Bid_Exchange|Best_Bid_Price|Best_Bid_Size|Best_Bid_FINRA_Market_Maker_ID|Best_Offer_Quote_Condition|Best_Offer_Exchange|Best_Offer_Price|Best_Offer_Size|Best_Offer_FINRA_Market_Maker_ID|LULD_Indicator|LULD_NBBO_Indicator|SIP_Generated_Message_Identifier|Participant_Timestamp|FINRA_ADF_Timestamp|Security_Status_Indicator
094103271120644|X|A|117.18|1|124|1|R|799837|U||||C|R|X|117.18|1||R|N|117.47|1|||A||094103270768299|| 
094103271155724|X|A|110.15|1|124|1|R|799838|U||||C|R|T|117.1|1||R|N|117.47|1|||A||094103270805156|| 
094103271401274|T|A|116.9|2|117.76|1|R|799839|U||||C|R|K|117.1|1||R|N|117.47|1|||A||094103271052068|| 
094103274483642|T|A|117.1|2|117.76|1|R|799841|U||||C|R|T|117.1|2||R|N|117.47|1|||A||094103274131430|| 
094103290105831|T|A|117.1|1|117.76|1|R|799846|U||||C|R|K|117.1|1||R|N|117.47|1|||A||094103289757670|| 
094103307487177|T|A|117.1|2|117.76|1|R|799860|U||||C|R|T|117.1|2||R|N|117.47|1|||A||094103307134564|| 
094103505157809|T|A|117.1|1|117.76|1|R|799911|U||||C|R|K|117.1|1||R|N|117.47|1|||A||094103504807470|| 
094103509147325|T|A|117.11|1|117.76|1|R|799917|U||||C|R|T|117.11|1||R|N|117.47|1|||A||094103508795232|| 
094103657425322|N|A|116.85|1|117.74|1|R|800067|U||||C|R|T|117.11|1||R|N|117.74|1|||A||094103657392809|| 
094103657986673|T|A|117.11|2|117.76|1|R|800069|U||||C|R|T|117.11|2||R|N|117.74|1|||A||094103657635688|| 
094103663850693|T|A|117.11|1|117.76|1|R|800075|U||||C|R|T|117.11|1||R|N|117.74|1|||A||094103663499937|| 
094103691030320|T|A|116.9|1|117.76|1|R|800087|U||||C|R|K|117.1|1||R|N|117.74|1|||A||094103690676781|| 
094103693295720|T|A|117.3|1|117.76|1|R|800115|U||||C|R|T|117.3|1||R|N|117.74|1|||A||094103692943854|| 
094103767612722|T|A|117.3|1|117.64|1|R|800307|G||||C|R|T|117.3|1||R|T|117.64|1|||A||094103767259974|| 
094103767622735|T|A|116.9|1|117.64|1|R|800308|U||||C|R|K|117.1|1||R|T|117.64|1|||A||094103767271597|| 
094108037794448|T|A|116.9|1|117.76|1|R|805160|U||||C|R|K|117.1|1||R|N|117.74|1|||A||094108037442145|| 
094108038115217|K|A|117.1|2|118.22|1|R|805162|U||||C|R|K|117.1|2||R|N|117.74|1|||A||094108037883000|| 
094108042666081|T|A|116.9|1|117.64|1|R|805173|U||||C|R|K|117.1|2||R|T|117.64|1|||A||094108042316249|| 
094108085959133|K|A|117.1|1|118.22|1|R|805189|U||||C|R|K|117.1|1||R|T|117.64|1|||A||094108085733000|| 
094109221081725|N|A|117.11|4|117.74|1|R|806645|U||||C|R|N|117.11|4||R|T|117.64|1|||A||094109221050128|| 
094109221141841|N|A|117.11|5|117.74|1|R|806646|U||||C|R|N|117.11|5||R|T|117.64|1|||A||094109221115918|| 
094109226484642|T|A|116.9|1|117.76|1|R|806648|U||||C|R|N|117.11|5||R|N|117.74|1|||A||094109226132173|| 
094116939674077|N|A|117.11|6|117.74|1|R|813277|G||||C|R|N|117.11|6||R|N|117.74|1|||A||094116939647713|| 
094118819700038|N|A|117.11|5|117.74|1|R|814238|G||||C|R|N|117.11|5||R|N|117.74|1|||A||094118819673169|| 
094118819705038|N|A|117.11|4|117.74|1|R|814239|G||||C|R|N|117.11|4||R|N|117.74|1|||A||094118819681328|| 
094118819715142|Z|A|117.12|1|118.21|1|R|814240|U||||C|R|Z|117.12|1||R|N|117.74|1|||A||094118819466000|| 
094118819765254|Z|A|117.12|2|118.21|1|R|814242|U||||C|R|Z|117.12|2||R|N|117.74|1|||A||094118819535000|| 
094118820221327|Z|A|117.12|3|118.21|1|R|814244|U||||C|R|Z|117.12|3||R|N|117.74|1|||A||094118819989000|| 
094119335603379|Z|A|117.12|2|118.21|1|R|814568|U||||C|R|Z|117.12|2||R|N|117.74|1|||A||094119335373000|| 
094124009215979|J|A|117.13|1|118.92|1|R|816703|U||||C|R|J|117.13|1||R|N|117.74|1|||A||094124008962000|| 
094124010233364|J|A|117.13|2|118.92|1|R|816706|U||||C|R|J|117.13|2||R|N|117.74|1|||A||094124009996000|| 
094124511316362|J|A|117.13|1|118.92|1|R|816972|U||||C|R|J|117.13|1||R|N|117.74|1|||A||094124511087000|| 
094126946148345|K|A|117.27|1|118.22|1|R|818890|U||||C|R|K|117.27|1||R|N|117.74|1|||A||094126945891000|| 
094131893231925|K|A|117.45|1|118.22|1|R|823584|U||||C|R|K|117.45|1||R|N|117.74|1|||A||094131892969000|| 
094139470768279|N|A|117.11|4|117.74|2|R|827318|U||||C|R|K|117.45|1||R|N|117.74|2|||A||094139470739589|| 
094205952458775|N|A|117.46|2|117.74|2|R|842960|G||||C|R|N|117.46|2||R|N|117.74|2|||A||094205952428840|| 
094301120197739|N|A|117.46|2|117.74|3|R|875829|G||||C|R|N|117.46|2||R|N|117.74|3|||A||094301120172034|| 
094301470927706|N|A|117.46|2|117.74|4|R|875999|G||||C|R|N|117.46|2||R|N|117.74|4|||A||094301470899750|| 
094340973770234|N|A|117.46|2|117.74|3|R|903833|G||||C|R|N|117.46|2||R|N|117.74|3|||A||094340973742869|| 
094340977118204|T|A|117.41|1|117.68|1|R|903834|U||||C|R|N|117.46|2||R|T|117.68|1|||A||094340976768307|| 
094351921851646|T|A|117.41|1|117.83|1|R|910418|U||||C|R|N|117.46|2||R|N|117.74|3|||A||094351921500151|| 
094351921936848|N|A|117.46|2|117.74|2|R|910420|G||||C|R|N|117.46|2||R|N|117.74|2|||A||094351921907705|| 
094500027249403|N|A|117.46|3|117.74|2|R|951247|G||||C|R|N|117.46|3||R|N|117.74|2|||A||094500027221863|| 
094526067042577|N|A|117.46|1|117.74|2|R|966209|U||||C|R|T|117.46|1||R|N|117.74|2|||A||094526067009836|| 
094527018492802|N|A|117.47|1|117.74|2|R|966591|G||||C|R|N|117.47|1||R|N|117.74|2|||A||094527018465851|| 
094612319450056|N|A|117.51|1|117.74|2|R|997647|G||||C|R|N|117.51|1||R|N|117.74|2|||A||094612319415447|| 
094623198091052|N|A|117.47|1|117.74|2|R|1005432|G||||C|R|N|117.47|1||R|N|117.74|2|||A||094623198057609|| 
094623198216301|X|A|110.15|1|117.69|1|R|1005435|U||||C|R|N|117.47|1||R|X|117.69|1|||A||094623197860950|| 
094623198231409|X|A|110.15|1|124|1|R|1005436|U||||C|R|N|117.47|1||R|N|117.74|2|||A||094623197876524|| 
094623198707591|T|A|117.39|1|117.73|1|R|1005471|U||||C|R|N|117.47|1||R|T|117.73|1|||A||094623198355186|| 
094623198717514|X|A|110.15|1|117.69|1|R|1005474|U||||C|R|N|117.47|1||R|X|117.69|1|||A||094623198360744|| 
094623208731431|X|A|110.15|1|124|1|R|1005498|U||||C|R|N|117.47|1||R|T|117.73|1|||A||094623208374865|| 
094623213608036|Z|A|117.23|1|117.73|2|R|1005508|U||||C|R|N|117.47|1||R|Z|117.73|2|||A||094623213377000|| 
094623213903747|Z|A|117.23|1|117.73|1|R|1005511|U||||C|R|N|117.47|1||R|Z|117.73|1|||A||094623213680000|| 
094624159389854|N|A|117.48|1|117.74|2|R|1006038|U||||C|R|N|117.48|1||R|Z|117.73|1|||A||094624159360032|| 
094633784310967|T|A|117.48|1|117.73|2|R|1012488|U||||C|R|N|117.48|1||R|T|117.73|2|||A||094633783961604|| 
094633785995021|T|A|117.48|1|117.73|1|R|1012493|U||||C|R|N|117.48|1||R|Z|117.73|1|||A||094633785642976|| 
094633788054898|T|A|117.48|1|117.73|2|R|1012494|U||||C|R|N|117.48|1||R|T|117.73|2|||A||094633787701294|| 
094640302820877|T|A|117.48|1|117.73|1|R|1014769|U||||C|R|N|117.48|1||R|Z|117.73|1|||A||094640302467746|| 
094644704866909|T|A|117.48|1|117.72|1|R|1016479|U||||C|R|N|117.48|1||R|T|117.72|1|||A||094644704512484|| 
094644705368084|T|A|117.48|1|117.72|2|R|1016483|U||||C|R|N|117.48|1||R|T|117.72|2|||A||094644705015397|| 
094644711146823|N|A|117.48|2|117.74|2|R|1016484|U||||C|R|N|117.48|2||R|T|117.72|2|||A||094644711115301|| 
094650482377606|T|A|117.48|1|117.72|1|R|1019317|U||||C|R|N|117.48|2||R|N|117.72|2|||A||094650482025767|| 
094706727640850|N|A|117.48|2|117.72|1|R|1029688|U||||C|R|N|117.48|2||R|T|117.72|1|||A||094706727612356|| 
094706727650898|X|A|110.15|1|117.68|1|R|1029689|U||||C|R|N|117.48|2||R|X|117.68|1|||A||094706727293238|| 
094706727921579|X|A|110.15|1|117.68|2|R|1029693|U||||C|R|N|117.48|2||R|X|117.68|2|||A||094706727569471|| 
094706738030605|X|A|110.15|1|117.68|1|R|1029701|U||||C|R|N|117.48|2||R|X|117.68|1|||A||094706737677390|| 
094711839150959|N|A|117.48|1|117.72|1|R|1033253|U||||C|R|T|117.48|1||R|X|117.68|1|||A||094711839116141|| 
094711839206116|T|A|117.42|1|117.7|1|R|1033255|U||||C|R|N|117.48|1||R|X|117.68|1|||A||094711838851215|| 
094711839226521|N|A|117.47|1|117.72|1|R|1033258|U||||C|R|N|117.47|1||R|X|117.68|1|||A||094711839182847|| 
094711839256214|X|A|110.15|1|117.65|1|R|1033261|U||||C|R|N|117.47|1||R|X|117.65|1|||A||094711838901052|| 
094711839276281|X|A|110.15|1|117.68|1|R|1033264|U||||C|R|N|117.47|1||R|X|117.68|1|||A||094711838924824|| 
094711839326386|N|A|117.47|1|117.49|1|R|1033267|G||||C|R|N|117.47|1||R|N|117.49|1|||A||094711839296955|| 
094711839361390|N|A|117.47|1|117.72|1|R|1033268|U||||C|R|N|117.47|1||R|X|117.68|1|||A||094711839331524|| 
094711839526801|X|A|110.15|1|124|1|R|1033276|U||||C|R|N|117.47|1||R|T|117.69|1|||A||094711839173586|| 
094711839697306|T|A|117.33|1|117.66|1|R|1033287|U||||C|R|N|117.47|1||R|T|117.66|1|||A||094711839346454|| 
094711839922825|T|A|117.33|1|117.58|1|R|1033304|U||||C|R|N|117.47|1||R|T|117.58|1|||A||094711839570961|| 
094711845290589|T|A|117.23|1|117.69|2|R|1033328|U||||C|R|N|117.47|1||R|X|117.68|1|||A||094711844937371|| 
094711849776223|X|A|110.15|1|124|1|R|1033339|U||||C|R|N|117.47|1||R|T|117.69|2|||A||094711849421958|| 
094711850046868|T|A|117.23|1|117.69|1|R|1033343|U||||C|R|N|117.47|1||R|T|117.69|1|||A||094711849697528|| 
094711850066992|T|A|117.23|1|117.7|2|R|1033344|U||||C|R|N|117.47|1||R|T|117.7|2|||A||094711849718831|| 
094711851705829|T|A|117.23|1|117.7|1|R|1033349|U||||C|R|N|117.47|1||R|T|117.7|1|||A||094711851355035|| 
094711857404403|T|A|117.23|1|117.68|1|R|1033350|U||||C|R|N|117.47|1||R|T|117.68|1|||A||094711857054691|| 
094711860105852|N|A|117.46|1|117.72|1|R|1033353|U||||C|R|N|117.46|1||R|T|117.68|1|||A||094711860081529|| 
094712375026776|N|A|117.46|1|117.68|1|R|1033759|U||||C|R|Z|117.46|1||R|T|117.68|1|||A||094712375000143|| 
094713194723317|N|A|117.46|1|117.67|1|R|1034187|U||||C|R|Z|117.46|1||R|N|117.67|1|||A||094713194689243|| 
094713195269583|Z|A|117.46|1|117.86|1|R|1034188|U||||C|R|N|117.46|1||R|N|117.67|1|||A||094713195026000|| 
094713717678348|N|A|117.47|6|117.67|1|R|1034557|G||||C|R|N|117.47|6||R|N|117.67|1|||A||094713717651719|| 
094720198062797|N|A|117.47|5|117.67|1|R|1037634|G||||C|R|N|117.47|5||R|N|117.67|1|||A||094720198027832|| 
094720198067714|N|A|117.46|1|117.67|1|R|1037635|U||||C|R|T|117.47|1||R|N|117.67|1|||A||094720198028961|| 
094720198167964|N|A|117.46|1|117.48|1|R|1037636|U||||C|R|T|117.47|1||R|N|117.48|1|||A||094720198133838|| 
094720198283258|T|A|117.31|1|117.79|1|R|1037642|U||||C|R|N|117.46|1||R|N|117.48|1|||A||094720197931841|| 
094720198373494|N|A|117.46|1|117.67|1|R|1037657|G||||C|R|N|117.46|1||R|N|117.67|1|||A||094720198338391|| 
094720198393558|J|A|116.33|1|117.63|1|R|1037660|U||||C|R|N|117.46|1||R|J|117.63|1|||A||094720198150000|| 
094720198468723|N|A|117.25|1|117.67|1|R|1037667|U||||C|R|T|117.31|1||R|J|117.63|1|||A||094720198431358|| 
094720198604046|J|A|116.33|1|118.92|1|R|1037678|U||||C|R|T|117.31|1||R|N|117.67|1|||A||094720198368000|| 
094720198614011|T|A|117.31|1|117.61|1|R|1037681|G||||C|R|T|117.31|1||R|T|117.61|1|||A||094720198266105|| 
094720198739367|T|A|117.31|1|117.55|1|R|1037690|G||||C|R|T|117.31|1||R|T|117.55|1|||A||094720198385526|| 
094720198884767|T|A|117.02|1|117.55|1|R|1037698|U||||C|R|K|117.26|1||R|T|117.55|1|||A||094720198532358|| 
094720200152724|T|A|117.22|1|117.61|1|R|1037704|U||||C|R|K|117.26|1||R|T|117.61|1|||A||094720199802846|| 
094720200403330|T|A|117.42|1|117.61|1|R|1037717|G||||C|R|T|117.42|1||R|T|117.61|1|||A||094720200050379|| 
094720200478563|T|A|117.22|1|117.61|1|R|1037720|U||||C|R|K|117.26|1||R|T|117.61|1|||A||094720200124686|| 
094720200603803|T|A|117.22|1|117.55|1|R|1037721|U||||C|R|K|117.26|1||R|T|117.55|1|||A||094720200248575|| 
094720203410505|T|A|117.22|1|117.55|2|R|1037722|U||||C|R|K|117.26|1||R|T|117.55|2|||A||094720203061213|| 
094720207009074|T|A|117.22|1|117.55|1|R|1037733|U||||C|R|K|117.26|1||R|T|117.55|1|||A||094720206654289|| 
094720299088300|T|A|117.22|1|117.73|1|R|1037762|U||||C|R|K|117.26|1||R|N|117.67|1|||A||094720298732920|| 
094720299504288|T|A|117.31|1|117.79|1|R|1037769|U||||C|R|T|117.31|1||R|N|117.67|1|||A||094720299155524|| 
094721682321781|N|A|117.27|1|117.67|2|R|1038482|U||||C|R|T|117.31|1||R|N|117.67|2|||A||094721682291783|| 
094803263763255|N|A|117.32|2|117.67|2|R|1059284|G||||C|R|N|117.32|2||R|N|117.67|2|||A||094803263732554|| 
094803269727493|N|A|117.32|2|117.67|3|R|1059287|G||||C|R|N|117.32|2||R|N|117.67|3|||A||094803269702871|| 
094805683449329|N|A|117.32|2|117.67|2|R|1060389|G||||C|R|N|117.32|2||R|N|117.67|2|||A||094805683422255|| 
094808892725231|N|A|117.32|2|117.67|1|R|1061388|U||||C|R|N|117.32|2||R|T|117.67|1|||A||094808892697002|| 
094813429922752|N|A|117.32|2|117.66|1|R|1064099|G||||C|R|N|117.32|2||R|N|117.66|1|||A||094813429894981|| 
094823450044884|N|A|117.32|2|117.66|2|R|1070751|G||||C|R|N|117.32|2||R|N|117.66|2|||A||094823450016425|| 
094849955943190|T|A|117.31|1|117.58|1|R|1087670|U||||C|R|N|117.32|2||R|T|117.58|1|||A||094849955589245|| 
094849955998350|X|A|110.15|1|117.54|1|R|1087674|U||||C|R|N|117.32|2||R|X|117.54|1|||A||094849955641791|| 
094849956008357|X|A|110.15|1|124|1|R|1087675|U||||C|R|N|117.32|2||R|T|117.58|1|||A||094849955654702|| 
094849965355615|T|A|117.31|1|117.6|1|R|1087684|U||||C|R|N|117.32|2||R|T|117.6|1|||A||094849965005720|| 
094849965375626|T|A|117.31|1|117.65|1|R|1087685|U||||C|R|N|117.32|2||R|T|117.65|1|||A||094849965023742|| 
094849968037025|T|A|117.31|1|117.49|1|R|1087686|U||||C|R|N|117.32|2||R|T|117.49|1|||A||094849967685656|| 
094850772026162|T|A|117.23|1|117.65|1|R|1088034|U||||C|R|N|117.32|2||R|N|117.49|1|||A||094850771672848|| 
094851467191215|N|A|117.32|2|117.66|2|R|1088530|U||||C|R|N|117.32|2||R|T|117.65|1|||A||094851467161639|| 
094851467877848|N|A|117.32|2|117.49|1|R|1088533|G||||C|R|N|117.32|2||R|N|117.49|1|||A||094851467853214|| 
094856139179942|N|A|117.32|2|117.49|2|R|1092107|G||||C|R|N|117.32|2||R|N|117.49|2|||A||094856139151194|| 
094856140608334|N|A|117.32|2|117.49|1|R|1092108|G||||C|R|N|117.32|2||R|N|117.49|1|||A||094856140579901|| 
094909642991156|N|A|117.32|2|117.49|1|R|1103299|U||||C|R|N|117.32|2||R|V|117.49|1|||A||094909642961913|| 
094909643672651|V|A|0|0|0|0|R|1103341|U||||C|R|N|117.32|2||R|T|117.55|1|||A||094909643177940|| 
094909643863080|N|A|117.32|3|117.66|1|R|1103345|U||||C|R|N|117.32|3||R|T|117.55|1|||A||094909643836479|| 
094909644168806|T|A|117.27|1|117.65|1|R|1103346|U||||C|R|N|117.32|3||R|T|117.65|1|||A||094909643817396|| 
094911595379475|T|A|117.27|1|117.65|1|R|1104422|U||||C|R|N|117.32|3||R|B|117.65|1|||A||094911595025757|| 
094917737388229|N|A|117.32|4|117.66|1|R|1110864|U||||C|R|N|117.32|4||R|B|117.65|1|||A||094917737358280|| 
094924927647565|N|A|117.32|3|117.66|1|R|1116735|U||||C|R|N|117.32|3||R|B|117.65|1|||A||094924927622223|| 
094931003954441|N|A|117.58|9|117.66|1|R|1120515|U||||C|R|N|117.58|9||R|B|117.65|1|||A||094931003919810|| 
094931004014652|N|A|117.58|1|117.66|1|R|1120516|U||||C|R|N|117.58|1||R|B|117.65|1|||A||094931003986715|| 
094931004049719|N|A|117.32|3|117.66|1|R|1120517|U||||C|R|N|117.32|3||R|B|117.65|1|||A||094931004017933|| 
094931004255207|N|A|117.32|2|117.66|1|R|1120518|U||||C|R|T|117.32|2||R|B|117.65|1|||A||094931004230883|| 
094931004536082|T|A|117.32|1|117.66|1|R|1120526|U||||C|R|N|117.32|2||R|B|117.65|1|||A||094931004182037|| 
094931004686195|B|A|110.15|1|117.65|1|R|1120528|U||||C|R|N|117.32|2||R|V|117.65|1|||A||094931004333548|| 
094931096244203|V|A|0|0|0|0|R|1120586|U||||C|R|N|117.32|2||R|B|117.65|1|||A||094931095793992|| 
094931097431991|N|A|117.32|3|117.66|1|R|1120587|U||||C|R|N|117.32|3||R|B|117.65|1|||A||094931097403992|| 
094931100238759|T|A|117.32|2|117.64|1|R|1120589|U||||C|R|N|117.32|3||R|T|117.64|1|||A||094931099887006|| 
094931682700598|T|A|117.32|2|117.64|2|R|1120702|U||||C|R|N|117.32|3||R|T|117.64|2|||A||094931682350136|| 
094933538609311|T|A|117.32|2|117.64|1|R|1121594|U||||C|R|N|117.32|3||R|T|117.64|1|||A||094933538254302|| 
094935522793527|N|A|117.32|2|117.66|1|R|1122653|U||||C|R|T|117.32|2||R|T|117.64|1|||A||094935522766627|| 
094935522863598|T|A|117.35|1|117.64|1|R|1122654|G||||C|R|T|117.35|1||R|T|117.64|1|||A||094935522512078|| 
094935925422172|T|A|117.35|1|117.64|2|R|1123008|G||||C|R|T|117.35|1||R|T|117.64|2|||A||094935925067545|| 
094936320227164|N|A|117.36|2|117.66|1|R|1123125|U||||C|R|N|117.36|2||R|T|117.64|2|||A||094936320197158|| 
094936322748162|T|A|117.35|1|117.64|1|R|1123128|U||||C|R|N|117.36|2||R|T|117.64|1|||A||094936322397240|| 
094937317671816|T|A|117.35|1|117.63|1|R|1124553|U||||C|R|N|117.36|2||R|T|117.63|1|||A||094937317317061|| 
094938927765436|N|A|117.36|3|117.66|21|R|1125564|U||||C|R|N|117.36|3||R|T|117.63|1|||A||094938927738583|| 
094941006925604|T|A|117.35|1|117.64|1|R|1126331|U||||C|R|N|117.36|3||R|B|117.63|1|||A||094941006570950|| 
094942561000622|J|A|117.36|6|118.92|1|R|1127238|U||||C|R|J|117.36|6||R|B|117.63|1|||A||094942560761000|| 
094950004232315|J|A|116.33|1|118.92|1|R|1131252|U||||C|R|N|117.36|3||R|B|117.63|1|||A||094950003999000|| 
095003624791866|N|A|117.36|4|117.66|21|R|1141658|U||||C|R|N|117.36|4||R|B|117.63|1|||A||095003624763671|| 
095003625483816|B|A|110.15|1|124|1|R|1141664|U||||C|R|N|117.36|4||R|T|117.63|1|||A||095003625129977|| 
095003625729057|T|A|117.36|3|117.64|2|R|1141677|U||||C|R|N|117.36|4||R|T|117.64|2|||A||095003625366989|| 
095003625764170|X|A|117.54|1|124|1|R|1141681|U||||C|R|X|117.54|1||R|T|117.64|2|||A||095003625405437|| 
095003626029752|X|A|110.15|1|124|1|R|1141694|U||||C|R|T|117.38|1||R|T|117.64|2|||A||095003625675366|| 
095003626044769|T|A|117.38|1|117.64|1|R|1141695|G||||C|R|T|117.38|1||R|T|117.64|1|||A||095003625679055|| 
095003626044769|T|A|117.38|1|117.66|1|R|1141696|U||||C|R|T|117.38|1||R|V|117.65|1|||A||095003625679055|| 
095003626069954|X|A|117.54|1|124|1|R|1141697|U||||C|R|X|117.54|1||R|V|117.65|1|||A||095003625717353|| 
095003626340536|T|A|117.38|1|117.64|1|R|1141700|U||||C|R|X|117.54|1||R|T|117.64|1|||A||095003625980313|| 
095003626375540|X|A|110.15|1|124|1|R|1141701|U||||C|R|T|117.38|1||R|T|117.64|1|||A||095003626022173|| 
095003626380645|T|A|117.39|1|117.64|1|R|1141702|G||||C|R|T|117.39|1||R|T|117.64|1|||A||095003626021514|| 
095003626721386|T|A|117.39|1|117.66|1|R|1141706|U||||C|R|T|117.39|1||R|V|117.65|1|||A||095003626361829|| 
095003626771487|T|A|117.42|1|117.66|1|R|1141707|U||||C|R|T|117.42|1||R|V|117.65|1|||A||095003626412281|| 
095003631076802|T|A|117.47|1|117.66|1|R|1141722|U||||C|R|T|117.47|1||R|V|117.65|1|||A||095003630723628|| 
095003634845797|T|A|117.48|1|117.66|1|R|1141739|U||||C|R|T|117.48|1||R|V|117.65|1|||A||095003634480668|| 
095003637627406|V|A|0|0|0|0|R|1141752|U||||C|R|T|117.48|1||R|N|117.66|21|||A||095003636659757|| 
095003725762245|T|A|117.47|1|117.66|1|R|1141917|U||||C|R|T|117.47|1||R|N|117.66|21|||A||095003725411636|| 
095003732077296|T|A|117.42|1|117.66|1|R|1141929|U||||C|R|T|117.42|1||R|N|117.66|21|||A||095003731726308|| 
095004284693007|T|A|117.42|2|117.66|1|R|1142197|U||||C|R|T|117.42|2||R|N|117.66|21|||A||095004284339779|| 
095006359267323|N|A|117.43|1|117.66|21|R|1143636|G||||C|R|N|117.43|1||R|N|117.66|21|||A||095006359239612|| 
095006359563017|N|A|117.43|2|117.66|21|R|1143637|G||||C|R|N|117.43|2||R|N|117.66|21|||A||095006359538484|| 
095017503721294|N|A|117.44|1|117.66|21|R|1151694|G||||C|R|N|117.44|1||R|N|117.66|21|||A||095017503693212|| 
095017516311256|N|A|117.44|2|117.66|21|R|1151704|G||||C|R|N|117.44|2||R|N|117.66|21|||A||095017516285808|| 
095019428975129|N|A|117.44|3|117.66|21|R|1152619|G||||C|R|N|117.44|3||R|N|117.66|21|||A||095019428947608|| 
095049612719708|N|A|117.44|3|117.66|6|R|1170216|G||||C|R|N|117.44|3||R|N|117.66|6|||A||095049612689959|| 
095049612774955|N|A|117.44|3|117.67|1|R|1170217|U||||C|R|N|117.44|3||R|T|117.66|2|||A||095049612745300|| 
095049613145683|N|A|117.44|2|117.67|1|R|1170221|U||||C|R|Z|117.44|2||R|T|117.66|2|||A||095049613119349|| 
095049613170756|J|A|117.49|1|117.96|1|R|1170223|U||||C|R|J|117.49|1||R|T|117.66|2|||A||095049612928000|| 
095049613271002|T|A|117.43|1|117.66|1|R|1170233|U||||C|R|J|117.49|1||R|T|117.66|1|||A||095049612913762|| 
095049613271002|T|A|117.43|1|117.67|1|R|1170234|U||||C|R|J|117.49|1||R|N|117.67|1|||A||095049612913762|| 
095049613291016|T|A|117.43|1|117.66|1|R|1170236|U||||C|R|J|117.49|1||R|T|117.66|1|||A||095049612930941|| 
095049613291016|T|A|117.43|1|117.67|1|R|1170237|U||||C|R|J|117.49|1||R|N|117.67|1|||A||095049612931693|| 
095049613411321|T|A|117.51|1|117.68|1|R|1170256|U||||C|R|T|117.51|1||R|N|117.67|1|||A||095049613050129|| 
095049613431420|T|A|117.49|1|117.68|1|R|1170260|U||||C|R|J|117.49|1||R|N|117.67|1|||A||095049613073046|| 
095049613431420|T|A|117.59|1|117.68|1|R|1170261|U||||C|R|T|117.59|1||R|N|117.67|1|||A||095049613073474|| 
095049613451367|N|A|117.44|2|117.69|1|R|1170264|U||||C|R|T|117.59|1||R|T|117.68|1|||A||095049613412682|| 
095049613661888|T|A|117.59|2|117.68|1|R|1170273|G||||C|R|T|117.59|2||R|T|117.68|1|||A||095049613309181|| 
095049614223270|T|A|117.59|2|117.7|1|R|1170276|U||||C|R|T|117.59|2||R|N|117.69|1|||A||095049613868532|| 
095049614228265|T|A|117.59|2|117.68|1|R|1170278|G||||C|R|T|117.59|2||R|T|117.68|1|||A||095049613878621|| 
095049619064797|T|A|117.59|2|117.7|1|R|1170475|U||||C|R|Z|117.59|2||R|N|117.69|1|||A||095049618708847|| 
095049619074836|T|A|117.59|2|117.68|1|R|1170476|U||||C|R|Z|117.59|2||R|T|117.68|1|||A||095049618722243|| 
095049619109948|Z|A|117.59|3|117.86|1|R|1170477|U||||C|R|Z|117.59|3||R|T|117.68|1|||A||095049618870000|| 
095049621455507|T|A|117.59|2|117.7|1|R|1170482|U||||C|R|Z|117.59|3||R|N|117.69|1|||A||095049621100802|| 
095049621465497|T|A|117.59|2|117.68|1|R|1170483|U||||C|R|Z|117.59|3||R|T|117.68|1|||A||095049621111389|| 
095049624537793|T|A|117.59|2|117.7|1|R|1170494|U||||C|R|Z|117.59|3||R|N|117.69|1|||A||095049624184134|| 
095049624547832|T|A|117.59|2|117.68|1|R|1170495|U||||C|R|Z|117.59|3||R|T|117.68|1|||A||095049624195047|| 
095049624557842|T|A|117.59|2|117.7|1|R|1170496|U||||C|R|Z|117.59|3||R|N|117.69|1|||A||095049624206639|| 
095049624572921|T|A|117.59|2|117.68|1|R|1170497|U||||C|R|Z|117.59|3||R|T|117.68|1|||A||095049624217740|| 
095049624597995|T|A|117.59|2|117.7|1|R|1170498|U||||C|R|Z|117.59|3||R|N|117.69|1|||A||095049624240946|| 
095049624773329|N|A|117.46|1|117.74|2|R|1170505|U||||C|R|Z|117.59|3||R|T|117.7|1|||A||095049624745255|| 
095049625179374|Z|A|117.59|3|117.86|1|R|1170512|U||||C|R|T|117.59|3||R|T|117.7|1|||A||095049624952000|| 
095049625424973|T|A|117.61|1|117.7|1|R|1170522|G||||C|R|T|117.61|1||R|T|117.7|1|||A||095049625064281|| 
095049625835878|T|A|117.61|2|117.7|1|R|1170533|G||||C|R|T|117.61|2||R|T|117.7|1|||A||095049625475955|| 
095049640325382|T|A|117.61|1|117.7|1|R|1170565|G||||C|R|T|117.61|1||R|T|117.7|1|||A||095049639974866|| 
095049640535948|T|A|117.61|2|117.7|1|R|1170566|G||||C|R|T|117.61|2||R|T|117.7|1|||A||095049640186295|| 
095049660097489|T|A|117.61|2|117.81|1|R|1170582|U||||C|R|T|117.61|2||R|N|117.74|2|||A||095049659745873|| 
095049660112555|T|A|117.61|2|117.7|1|R|1170583|G||||C|R|T|117.61|2||R|T|117.7|1|||A||095049659757580|| 
095049660117511|T|A|117.66|1|117.7|1|R|1170584|G||||C|R|T|117.66|1||R|T|117.7|1|||A||095049659767347|| 
